,news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
21804,,NVDA,2023-03-09 07:41:51,TSM,0.295867,0.436927,Bullish
21803,,NVDA,2023-03-09 07:41:51,NVDA,0.295867,-0.110541,Neutral
24864,,INTC,2023-03-09 07:41:51,INTC,0.295867,-0.110541,Neutral
24865,,INTC,2023-03-09 07:41:51,TSM,0.295867,0.436927,Bullish
24863,,INTC,2023-03-09 07:41:51,AMD,0.295867,-0.110541,Neutral
15607,,MSFT,2023-03-09 07:45:00,GOOG,0.812186,0.397682,Bullish
15608,,MSFT,2023-03-09 07:45:00,MSFT,0.05833,0.189983,Somewhat-Bullish
15609,,MSFT,2023-03-09 07:54:00,MSFT,0.045139,0.157021,Somewhat-Bullish
15612,,MSFT,2023-03-09 07:54:00,BRK-A,0.222838,0.080274,Neutral
15611,,MSFT,2023-03-09 07:54:00,STNE,0.179121,0.004642,Neutral
15610,,MSFT,2023-03-09 07:54:00,SNOW,0.308062,0.317726,Somewhat-Bullish
18631,,ORCL,2023-03-09 07:59:02,DTST,0.048523,0.443744,Bullish
24869,,INTC,2023-03-09 07:59:02,DTST,0.048523,0.443744,Bullish
24868,,INTC,2023-03-09 07:59:02,MSFT,0.048523,0.042441,Neutral
24870,,INTC,2023-03-09 07:59:02,SAP,0.048523,0.042441,Neutral
24871,,INTC,2023-03-09 07:59:02,INTC,0.048523,0.042441,Neutral
24872,,INTC,2023-03-09 07:59:02,HPQ,0.048523,0.042441,Neutral
18629,,ORCL,2023-03-09 07:59:02,ORCL,0.048523,0.042441,Neutral
24873,,INTC,2023-03-09 07:59:02,ORCL,0.048523,0.042441,Neutral
24874,,INTC,2023-03-09 07:59:02,HPE,0.048523,0.042441,Neutral
24867,,INTC,2023-03-09 07:59:02,FICO,0.048523,0.042441,Neutral
15613,,MSFT,2023-03-09 07:59:02,MSFT,0.048523,0.042441,Neutral
15615,,MSFT,2023-03-09 07:59:02,SAP,0.048523,0.042441,Neutral
15616,,MSFT,2023-03-09 07:59:02,HPQ,0.048523,0.042441,Neutral
18636,,ORCL,2023-03-09 07:59:02,FICO,0.048523,0.042441,Neutral
18635,,ORCL,2023-03-09 07:59:02,HPE,0.048523,0.042441,Neutral
18634,,ORCL,2023-03-09 07:59:02,HPQ,0.048523,0.042441,Neutral
15614,,MSFT,2023-03-09 07:59:02,DTST,0.048523,0.443744,Bullish
18632,,ORCL,2023-03-09 07:59:02,SAP,0.048523,0.042441,Neutral
18633,,ORCL,2023-03-09 07:59:02,INTC,0.048523,0.042441,Neutral
18630,,ORCL,2023-03-09 07:59:02,MSFT,0.048523,0.042441,Neutral
15617,,MSFT,2023-03-09 07:59:02,ORCL,0.048523,0.042441,Neutral
15618,,MSFT,2023-03-09 07:59:02,HPE,0.048523,0.042441,Neutral
15619,,MSFT,2023-03-09 07:59:02,FICO,0.048523,0.042441,Neutral
15620,,MSFT,2023-03-09 07:59:02,INTC,0.048523,0.042441,Neutral
15622,,MSFT,2023-03-09 08:00:02,MSFT,0.310843,-0.296882,Somewhat-Bearish
15621,,MSFT,2023-03-09 08:00:02,GOOG,0.310843,-0.296882,Somewhat-Bearish
15623,,MSFT,2023-03-09 08:05:00,PCTY,0.049424,0.119946,Neutral
15625,,MSFT,2023-03-09 08:05:00,MSFT,0.049424,0.28906,Somewhat-Bullish
15624,,MSFT,2023-03-09 08:05:00,GOOG,0.049424,0.28906,Somewhat-Bullish
15627,,MSFT,2023-03-09 08:05:31,MSFT,0.03157,0.148956,Neutral
15626,,MSFT,2023-03-09 08:05:31,SWKH,0.094514,0.250418,Somewhat-Bullish
21819,,NVDA,2023-03-09 08:21:10,OXY,0.196344,-0.138954,Neutral
21810,,NVDA,2023-03-09 08:21:10,NVDA,0.131643,0.316664,Somewhat-Bullish
21811,,NVDA,2023-03-09 08:21:10,SSTK,0.066047,0.0,Neutral
21812,,NVDA,2023-03-09 08:21:10,MRO,0.196344,-0.138954,Neutral
21813,,NVDA,2023-03-09 08:21:10,AMD,0.196344,0.37559,Bullish
21814,,NVDA,2023-03-09 08:21:10,NCLH,0.196344,0.143873,Neutral
21809,,NVDA,2023-03-09 08:21:10,PYPL,0.131643,0.316664,Somewhat-Bullish
21815,,NVDA,2023-03-09 08:21:10,ETSY,0.131643,0.316664,Somewhat-Bullish
21818,,NVDA,2023-03-09 08:21:10,CCL,0.131643,0.127273,Neutral
21817,,NVDA,2023-03-09 08:21:10,UAL,0.196344,0.143873,Neutral
21816,,NVDA,2023-03-09 08:21:10,TSLA,0.131643,0.316664,Somewhat-Bullish
15631,,MSFT,2023-03-09 08:29:00,GOOG,0.021679,0.042892,Neutral
18639,,ORCL,2023-03-09 08:29:00,GOOG,0.021679,0.042892,Neutral
18638,,ORCL,2023-03-09 08:29:00,UBS,0.316439,0.351857,Bullish
15628,,MSFT,2023-03-09 08:29:00,MSFT,0.413199,0.200388,Somewhat-Bullish
15629,,MSFT,2023-03-09 08:29:00,UBS,0.316439,0.351857,Bullish
15632,,MSFT,2023-03-09 08:29:00,ALCO,0.33628,-0.134267,Neutral
15630,,MSFT,2023-03-09 08:29:00,ORCL,0.064973,0.038024,Neutral
18637,,ORCL,2023-03-09 08:29:00,ORCL,0.064973,0.038024,Neutral
18641,,ORCL,2023-03-09 08:29:00,MSFT,0.413199,0.200388,Somewhat-Bullish
18640,,ORCL,2023-03-09 08:29:00,ALCO,0.33628,-0.134267,Neutral
15633,,MSFT,2023-03-09 08:42:21,MSFT,0.056943,0.158023,Somewhat-Bullish
15635,,MSFT,2023-03-09 08:42:21,CL,0.056943,0.158023,Somewhat-Bullish
15634,,MSFT,2023-03-09 08:42:21,DE,0.056943,0.158023,Somewhat-Bullish
15636,,MSFT,2023-03-09 08:55:00,AYX,0.152821,0.065909,Neutral
15637,,MSFT,2023-03-09 08:55:00,ASAN,0.076765,0.060911,Neutral
15638,,MSFT,2023-03-09 08:55:00,AAPL,0.076765,-0.116527,Neutral
15639,,MSFT,2023-03-09 08:55:00,SIVB,0.051221,0.089996,Neutral
15640,,MSFT,2023-03-09 08:55:00,JPM,0.127591,0.076926,Neutral
15641,,MSFT,2023-03-09 08:55:00,IVZ,0.025624,0.190461,Somewhat-Bullish
5609,,AAPL,2023-03-09 08:55:00,NEWR,0.177896,0.080414,Neutral
15644,,MSFT,2023-03-09 08:55:00,TSLA,0.152821,-0.032499,Neutral
15645,,MSFT,2023-03-09 08:55:00,ETSY,0.051221,0.065543,Neutral
15646,,MSFT,2023-03-09 08:55:00,NEWR,0.177896,0.080414,Neutral
15647,,MSFT,2023-03-09 08:55:00,AXP,0.127591,0.044671,Neutral
5608,,AAPL,2023-03-09 08:55:00,AXP,0.127591,0.044671,Neutral
15649,,MSFT,2023-03-09 08:55:00,CRYPTO:BTC,0.025624,-0.143454,Neutral
15650,,MSFT,2023-03-09 08:55:00,MSFT,0.102231,-0.137089,Neutral
15642,,MSFT,2023-03-09 08:55:00,MDB,0.076765,0.060911,Neutral
15643,,MSFT,2023-03-09 08:55:00,SI-P-A,0.025624,-0.143454,Neutral
15648,,MSFT,2023-03-09 08:55:00,PANW,0.102231,0.011053,Neutral
5613,,AAPL,2023-03-09 08:55:00,MSFT,0.102231,-0.137089,Neutral
5610,,AAPL,2023-03-09 08:55:00,ETSY,0.051221,0.065543,Neutral
5606,,AAPL,2023-03-09 08:55:00,PANW,0.102231,0.011053,Neutral
5607,,AAPL,2023-03-09 08:55:00,CRYPTO:BTC,0.025624,-0.143454,Neutral
5620,,AAPL,2023-03-09 08:55:00,AYX,0.152821,0.065909,Neutral
5619,,AAPL,2023-03-09 08:55:00,ASAN,0.076765,0.060911,Neutral
5618,,AAPL,2023-03-09 08:55:00,AAPL,0.076765,-0.116527,Neutral
5611,,AAPL,2023-03-09 08:55:00,TSLA,0.152821,-0.032499,Neutral
5612,,AAPL,2023-03-09 08:55:00,SI-P-A,0.025624,-0.143454,Neutral
5617,,AAPL,2023-03-09 08:55:00,SIVB,0.051221,0.089996,Neutral
5614,,AAPL,2023-03-09 08:55:00,IVZ,0.025624,0.190461,Somewhat-Bullish
5615,,AAPL,2023-03-09 08:55:00,MDB,0.076765,0.060911,Neutral
5616,,AAPL,2023-03-09 08:55:00,JPM,0.127591,0.076926,Neutral
15653,,MSFT,2023-03-09 09:00:14,MSFT,0.044386,-0.031866,Neutral
15652,,MSFT,2023-03-09 09:00:14,GOOG,0.044386,0.0,Neutral
15651,,MSFT,2023-03-09 09:00:14,SHNWF,0.044386,0.160777,Somewhat-Bullish
21822,,NVDA,2023-03-09 09:01:00,NVDA,0.083833,-0.058894,Neutral
21820,,NVDA,2023-03-09 09:01:00,CRYPTO:DCR,0.041975,0.126206,Neutral
21821,,NVDA,2023-03-09 09:01:00,ON,0.041975,-0.129366,Neutral
15654,,MSFT,2023-03-09 09:07:00,APG,0.285526,0.297559,Somewhat-Bullish
15655,,MSFT,2023-03-09 09:07:00,PERI,0.173749,0.119955,Neutral
15656,,MSFT,2023-03-09 09:07:00,MSFT,0.173749,0.224658,Somewhat-Bullish
5621,,AAPL,2023-03-09 09:07:00,AAPL,0.393241,0.547296,Bullish
15657,,MSFT,2023-03-09 09:07:00,PEGA,0.230235,0.100162,Neutral
15658,,MSFT,2023-03-09 09:07:00,BLKB,0.812186,0.413194,Bullish
15659,,MSFT,2023-03-09 09:07:00,ANET,0.285526,0.208543,Somewhat-Bullish
15664,,MSFT,2023-03-09 09:10:00,IIPR,0.375016,0.213973,Somewhat-Bullish
15663,,MSFT,2023-03-09 09:10:00,MSFT,0.193078,0.094134,Neutral
15662,,MSFT,2023-03-09 09:10:00,MJNA,0.04872,0.164945,Somewhat-Bullish
15661,,MSFT,2023-03-09 09:10:00,CEJOF,0.04872,0.07696,Neutral
15660,,MSFT,2023-03-09 09:10:00,JNJ,0.240014,0.112163,Neutral
15667,,MSFT,2023-03-09 09:14:44,MSFT,0.191929,0.080812,Neutral
15666,,MSFT,2023-03-09 09:14:44,NYT,0.048425,0.244014,Somewhat-Bullish
15665,,MSFT,2023-03-09 09:14:44,GDOT,0.048425,0.095035,Neutral
15672,,MSFT,2023-03-09 09:20:00,TRIP,0.050465,0.297596,Somewhat-Bullish
12176,,NFLX,2023-03-09 09:20:00,TRIP,0.050465,0.297596,Somewhat-Bullish
12177,,NFLX,2023-03-09 09:20:00,NFLX,0.050465,0.520999,Bullish
15671,,MSFT,2023-03-09 09:20:00,LIFX,0.050465,0.520999,Bullish
15670,,MSFT,2023-03-09 09:20:00,APPS,0.473208,0.552486,Bullish
15669,,MSFT,2023-03-09 09:20:00,NFLX,0.050465,0.520999,Bullish
15668,,MSFT,2023-03-09 09:20:00,MSFT,0.050465,0.18693,Somewhat-Bullish
12175,,NFLX,2023-03-09 09:20:00,APPS,0.473208,0.552486,Bullish
12178,,NFLX,2023-03-09 09:20:00,MSFT,0.050465,0.18693,Somewhat-Bullish
12174,,NFLX,2023-03-09 09:20:00,LIFX,0.050465,0.520999,Bullish
15673,,MSFT,2023-03-09 09:26:00,MSFT,0.620083,0.345328,Somewhat-Bullish
15677,,MSFT,2023-03-09 09:28:00,ACM,0.414559,0.465897,Bullish
15674,,MSFT,2023-03-09 09:28:00,FOREX:GBP,0.054359,0.113977,Neutral
15675,,MSFT,2023-03-09 09:28:00,URI,0.162073,0.154647,Somewhat-Bullish
15676,,MSFT,2023-03-09 09:28:00,STRL,0.162073,0.154647,Somewhat-Bullish
15678,,MSFT,2023-03-09 09:28:00,SKY,0.162073,0.154647,Somewhat-Bullish
15679,,MSFT,2023-03-09 09:28:00,MSFT,0.054359,0.171955,Somewhat-Bullish
15682,,MSFT,2023-03-09 09:30:04,PRGS,0.0699,0.008106,Neutral
15681,,MSFT,2023-03-09 09:30:04,MSFT,0.173582,0.08352,Neutral
15680,,MSFT,2023-03-09 09:30:04,ADBE,0.665411,0.348561,Somewhat-Bullish
15684,,MSFT,2023-03-09 09:30:04,OTEX,0.0699,0.008106,Neutral
15683,,MSFT,2023-03-09 09:30:04,XPER,0.0699,0.008106,Neutral
9522,,AMZN,2023-03-09 09:35:00,LUV,0.393241,0.274532,Somewhat-Bullish
9521,,AMZN,2023-03-09 09:35:00,GOOG,0.174587,0.038904,Neutral
9523,,AMZN,2023-03-09 09:35:00,AMZN,0.393241,0.161663,Somewhat-Bullish
9520,,AMZN,2023-03-09 09:35:00,MSFT,0.231332,0.048189,Neutral
15686,,MSFT,2023-03-09 09:35:00,GOOG,0.174587,0.038904,Neutral
15687,,MSFT,2023-03-09 09:35:00,AMZN,0.393241,0.161663,Somewhat-Bullish
15688,,MSFT,2023-03-09 09:35:00,LUV,0.393241,0.274532,Somewhat-Bullish
15685,,MSFT,2023-03-09 09:35:00,MSFT,0.231332,0.048189,Neutral
9525,,AMZN,2023-03-09 09:45:00,AMZN,0.484798,0.380743,Bullish
9524,,AMZN,2023-03-09 09:45:00,DIS,0.103554,-0.015676,Neutral
9526,,AMZN,2023-03-09 09:50:00,AMZN,0.538389,0.150557,Somewhat-Bullish
15689,,MSFT,2023-03-09 10:00:00,MSFT,0.33628,0.262387,Somewhat-Bullish
1518,,META,2023-03-09 10:00:00,META,0.044885,0.099291,Neutral
1519,,META,2023-03-09 10:00:00,CHYL,0.044885,0.215908,Somewhat-Bullish
24875,,INTC,2023-03-09 10:00:00,INTC,0.095517,0.116447,Neutral
1520,,META,2023-03-09 10:00:00,GLP,0.044885,0.157942,Somewhat-Bullish
21826,,NVDA,2023-03-09 10:01:00,TSLA,0.199859,0.246463,Somewhat-Bullish
21823,,NVDA,2023-03-09 10:01:00,HD,0.100729,0.203221,Somewhat-Bullish
21824,,NVDA,2023-03-09 10:01:00,NVDA,0.199859,0.246463,Somewhat-Bullish
21825,,NVDA,2023-03-09 10:01:00,FOREX:USD,0.199859,0.098906,Neutral
1521,,META,2023-03-09 10:01:56,META,0.027731,0.0,Neutral
1522,,META,2023-03-09 10:01:56,RSSS,0.027731,0.371954,Bullish
15690,,MSFT,2023-03-09 10:02:06,DSSMY,0.024322,0.0,Neutral
15691,,MSFT,2023-03-09 10:02:06,SPOT,0.024322,0.054376,Neutral
15692,,MSFT,2023-03-09 10:02:06,MSFT,0.024322,0.054376,Neutral
15693,,MSFT,2023-03-09 10:02:06,JWN,0.024322,0.054376,Neutral
15695,,MSFT,2023-03-09 10:03:00,MSFT,0.145145,0.270941,Somewhat-Bullish
15694,,MSFT,2023-03-09 10:03:00,GOOG,0.145145,0.060716,Neutral
1523,,META,2023-03-09 10:05:00,META,0.086556,0.0,Neutral
5622,,AAPL,2023-03-09 10:07:00,AAPL,0.277433,0.043605,Neutral
21827,,NVDA,2023-03-09 10:10:00,NVDA,0.368383,0.244477,Somewhat-Bullish
1525,,META,2023-03-09 10:10:00,NVDA,0.368383,0.244477,Somewhat-Bullish
1524,,META,2023-03-09 10:10:00,META,0.162802,0.0,Neutral
21828,,NVDA,2023-03-09 10:10:00,META,0.162802,0.0,Neutral
15696,,MSFT,2023-03-09 10:11:00,MSFT,0.057628,0.13819,Neutral
15698,,MSFT,2023-03-09 10:11:00,FVRR,0.530253,0.416564,Bullish
15699,,MSFT,2023-03-09 10:11:00,UPWK,0.057628,0.091027,Neutral
15697,,MSFT,2023-03-09 10:11:00,PATH,0.573492,0.534772,Bullish
21831,,NVDA,2023-03-09 10:14:00,SNEJF,0.527969,0.04621,Neutral
15700,,MSFT,2023-03-09 10:14:00,NTDOF,0.242084,0.081692,Neutral
21833,,NVDA,2023-03-09 10:14:00,ATVI,0.588876,0.04912,Neutral
15701,,MSFT,2023-03-09 10:14:00,NVDA,0.318897,0.101721,Neutral
21832,,NVDA,2023-03-09 10:14:00,MSFT,0.462395,0.042569,Neutral
15702,,MSFT,2023-03-09 10:14:00,SNEJF,0.527969,0.04621,Neutral
21829,,NVDA,2023-03-09 10:14:00,NTDOF,0.242084,0.081692,Neutral
15703,,MSFT,2023-03-09 10:14:00,MSFT,0.462395,0.042569,Neutral
15704,,MSFT,2023-03-09 10:14:00,ATVI,0.588876,0.04912,Neutral
21830,,NVDA,2023-03-09 10:14:00,NVDA,0.318897,0.101721,Neutral
15707,,MSFT,2023-03-09 10:18:00,MSFT,0.118354,0.149674,Neutral
15706,,MSFT,2023-03-09 10:18:00,GOOG,0.059341,0.131066,Neutral
15705,,MSFT,2023-03-09 10:18:00,MDB,0.735845,0.180155,Somewhat-Bullish
12180,,NFLX,2023-03-09 10:19:19,HCSG,0.046999,0.099976,Neutral
12179,,NFLX,2023-03-09 10:19:19,HESG,0.046999,0.078898,Neutral
12181,,NFLX,2023-03-09 10:19:19,NFLX,0.046999,0.198539,Somewhat-Bullish
21838,,NVDA,2023-03-09 10:27:00,UBER,0.071784,0.0,Neutral
21837,,NVDA,2023-03-09 10:27:00,PSIX,0.071784,-0.07743,Neutral
21836,,NVDA,2023-03-09 10:27:00,LSCC,0.281422,0.420843,Bullish
21835,,NVDA,2023-03-09 10:27:00,AVGO,0.281422,0.420843,Bullish
21834,,NVDA,2023-03-09 10:27:00,NVDA,0.347614,0.169729,Somewhat-Bullish
15710,,MSFT,2023-03-09 10:27:01,GOOG,0.142284,0.177792,Somewhat-Bullish
15708,,MSFT,2023-03-09 10:27:01,MSFT,0.047654,0.315085,Somewhat-Bullish
15709,,MSFT,2023-03-09 10:27:01,TSLA,0.234911,0.332155,Somewhat-Bullish
21839,,NVDA,2023-03-09 10:30:00,AWON,0.682689,-0.266959,Somewhat-Bearish
21840,,NVDA,2023-03-09 10:30:00,NVDA,0.9545,-0.300764,Somewhat-Bearish
15711,,MSFT,2023-03-09 10:30:00,MSFT,0.107978,0.287622,Somewhat-Bullish
15713,,MSFT,2023-03-09 10:45:01,MSFT,0.098659,0.050467,Neutral
15712,,MSFT,2023-03-09 10:45:01,GOOG,0.098659,0.050467,Neutral
1526,,META,2023-03-09 10:45:35,META,0.060848,-0.162041,Somewhat-Bearish
15719,,MSFT,2023-03-09 10:48:11,AXON,0.08609,0.113128,Neutral
5623,,AAPL,2023-03-09 10:48:11,RS,0.08609,0.113128,Neutral
5624,,AAPL,2023-03-09 10:48:11,MSFT,0.08609,0.111062,Neutral
5626,,AAPL,2023-03-09 10:48:11,AXON,0.08609,0.113128,Neutral
15718,,MSFT,2023-03-09 10:48:11,MSFT,0.08609,0.111062,Neutral
15717,,MSFT,2023-03-09 10:48:11,RS,0.08609,0.113128,Neutral
15714,,MSFT,2023-03-09 10:48:11,FICO,0.08609,0.113128,Neutral
15715,,MSFT,2023-03-09 10:48:11,CSL,0.08609,0.113128,Neutral
5628,,AAPL,2023-03-09 10:48:11,CSL,0.08609,0.113128,Neutral
5627,,AAPL,2023-03-09 10:48:11,FICO,0.08609,0.113128,Neutral
5625,,AAPL,2023-03-09 10:48:11,AAPL,0.08609,0.111062,Neutral
15716,,MSFT,2023-03-09 10:48:11,AAPL,0.08609,0.111062,Neutral
1528,,META,2023-03-09 10:51:00,META,0.050148,0.0,Neutral
1529,,META,2023-03-09 10:51:00,META,0.067727,0.255311,Somewhat-Bullish
1530,,META,2023-03-09 10:51:00,GOOG,0.067727,0.255311,Somewhat-Bullish
1531,,META,2023-03-09 10:51:00,TGHI,0.050148,0.175246,Somewhat-Bullish
1527,,META,2023-03-09 10:51:00,BCUCY,0.100099,0.165866,Somewhat-Bullish
15720,,MSFT,2023-03-09 10:52:49,MSFT,0.090134,0.162142,Somewhat-Bullish
15721,,MSFT,2023-03-09 10:52:49,META,0.090134,0.162142,Somewhat-Bullish
15722,,MSFT,2023-03-09 10:52:49,DASH,0.090134,0.162142,Somewhat-Bullish
1532,,META,2023-03-09 10:52:49,META,0.090134,0.162142,Somewhat-Bullish
1533,,META,2023-03-09 10:52:49,DASH,0.090134,0.162142,Somewhat-Bullish
1534,,META,2023-03-09 10:52:49,MSFT,0.090134,0.162142,Somewhat-Bullish
1535,,META,2023-03-09 10:54:09,META,0.113062,-0.082343,Neutral
1538,,META,2023-03-09 11:00:00,NFLX,0.049424,0.042519,Neutral
1537,,META,2023-03-09 11:00:00,GOOG,0.098659,0.060219,Neutral
1536,,META,2023-03-09 11:00:00,META,0.098659,0.060219,Neutral
12182,,NFLX,2023-03-09 11:00:00,NFLX,0.049424,0.042519,Neutral
12183,,NFLX,2023-03-09 11:00:00,GOOG,0.098659,0.060219,Neutral
12184,,NFLX,2023-03-09 11:00:00,META,0.098659,0.060219,Neutral
5630,,AAPL,2023-03-09 11:01:00,EVR,0.622414,0.813934,Bullish
5629,,AAPL,2023-03-09 11:01:00,AAPL,0.99188,0.557375,Bullish
5631,,AAPL,2023-03-09 11:07:00,AAPL,0.12546,0.064475,Neutral
12185,,NFLX,2023-03-09 11:30:00,NFLX,0.12165,0.183964,Somewhat-Bullish
12186,,NFLX,2023-03-09 11:30:00,WBD,0.12165,0.183964,Somewhat-Bullish
15723,,MSFT,2023-03-09 11:41:46,BIDU,0.797189,0.361689,Bullish
15724,,MSFT,2023-03-09 11:41:46,NVDA,0.222838,0.153119,Somewhat-Bullish
15726,,MSFT,2023-03-09 11:41:46,MSFT,0.112532,-0.193949,Somewhat-Bearish
15725,,MSFT,2023-03-09 11:41:46,GOOG,0.428632,-0.416378,Bearish
21843,,NVDA,2023-03-09 11:41:46,GOOG,0.428632,-0.416378,Bearish
21844,,NVDA,2023-03-09 11:41:46,MSFT,0.112532,-0.193949,Somewhat-Bearish
21842,,NVDA,2023-03-09 11:41:46,NVDA,0.222838,0.153119,Somewhat-Bullish
21841,,NVDA,2023-03-09 11:41:46,BIDU,0.797189,0.361689,Bullish
1540,,META,2023-03-09 11:43:55,MJNA,0.230235,0.077754,Neutral
1539,,META,2023-03-09 11:43:55,META,0.038906,0.248044,Somewhat-Bullish
5632,,AAPL,2023-03-09 11:46:09,AAPL,0.558244,-0.201207,Somewhat-Bearish
1541,,META,2023-03-09 11:47:00,META,0.060236,0.0,Neutral
1542,,META,2023-03-09 11:48:00,META,0.036812,0.0,Neutral
1543,,META,2023-03-09 11:48:00,WBD,0.073546,0.0,Neutral
1545,,META,2023-03-09 12:00:00,GOOG,0.13459,0.127905,Neutral
1544,,META,2023-03-09 12:00:00,META,0.13459,0.127905,Neutral
15727,,MSFT,2023-03-09 12:00:53,ABNB,0.077845,0.141043,Neutral
15728,,MSFT,2023-03-09 12:00:53,MSFT,0.038969,-0.040845,Neutral
12191,,NFLX,2023-03-09 12:16:52,META,0.098862,-0.033321,Neutral
12190,,NFLX,2023-03-09 12:16:52,JPM,0.098862,0.036949,Neutral
12188,,NFLX,2023-03-09 12:16:52,GS,0.098862,0.09531,Neutral
12189,,NFLX,2023-03-09 12:16:52,UBER,0.098862,0.097742,Neutral
12187,,NFLX,2023-03-09 12:16:52,NFLX,0.098862,0.029547,Neutral
1546,,META,2023-03-09 12:16:52,JPM,0.098862,0.036949,Neutral
1548,,META,2023-03-09 12:16:52,GS,0.098862,0.09531,Neutral
1549,,META,2023-03-09 12:16:52,NFLX,0.098862,0.029547,Neutral
1550,,META,2023-03-09 12:16:52,META,0.098862,-0.033321,Neutral
1547,,META,2023-03-09 12:16:52,UBER,0.098862,0.097742,Neutral
5637,,AAPL,2023-03-09 12:20:07,KO,0.120733,0.0,Neutral
5636,,AAPL,2023-03-09 12:20:07,BRK-A,0.596532,0.446877,Bullish
5634,,AAPL,2023-03-09 12:20:07,AAPL,0.120733,0.0,Neutral
5635,,AAPL,2023-03-09 12:20:07,BAC,0.120733,0.0,Neutral
5633,,AAPL,2023-03-09 12:20:07,AXP,0.120733,0.0,Neutral
1553,,META,2023-03-09 12:29:00,PINS,0.105141,0.114628,Neutral
1552,,META,2023-03-09 12:29:00,MSFT,0.491255,0.527061,Bullish
1551,,META,2023-03-09 12:29:00,META,0.105141,0.114628,Neutral
15729,,MSFT,2023-03-09 12:29:00,PINS,0.105141,0.114628,Neutral
15730,,MSFT,2023-03-09 12:29:00,META,0.105141,0.114628,Neutral
15731,,MSFT,2023-03-09 12:29:00,MSFT,0.491255,0.527061,Bullish
1554,,META,2023-03-09 12:32:00,META,0.837089,0.733672,Bullish
21846,,NVDA,2023-03-09 12:50:45,DG,0.03777,0.0,Neutral
21845,,NVDA,2023-03-09 12:50:45,NVDA,0.03777,0.020501,Neutral
21848,,NVDA,2023-03-09 12:50:45,ORCL,0.075456,0.021408,Neutral
21847,,NVDA,2023-03-09 12:50:45,AVGO,0.03777,0.020501,Neutral
18642,,ORCL,2023-03-09 12:50:45,ORCL,0.075456,0.021408,Neutral
18643,,ORCL,2023-03-09 12:50:45,DG,0.03777,0.0,Neutral
18644,,ORCL,2023-03-09 12:50:45,NVDA,0.03777,0.020501,Neutral
18645,,ORCL,2023-03-09 12:50:45,AVGO,0.03777,0.020501,Neutral
1555,,META,2023-03-09 12:54:00,BABA,0.131643,0.212223,Somewhat-Bullish
1556,,META,2023-03-09 12:54:00,META,0.087985,0.170738,Somewhat-Bullish
1557,,META,2023-03-09 12:54:00,PINS,0.259727,0.065571,Neutral
15732,,MSFT,2023-03-09 12:59:57,MSFT,0.019962,0.048547,Neutral
15737,,MSFT,2023-03-09 12:59:57,ABBV,0.197574,0.228772,Somewhat-Bullish
15736,,MSFT,2023-03-09 12:59:57,SPOK,0.15865,0.258231,Somewhat-Bullish
15735,,MSFT,2023-03-09 12:59:57,MBGAF,0.019962,0.218157,Somewhat-Bullish
15733,,MSFT,2023-03-09 12:59:57,WLKP,0.099559,0.233466,Somewhat-Bullish
15734,,MSFT,2023-03-09 12:59:57,CSCO,0.178167,0.243872,Somewhat-Bullish
1562,,META,2023-03-09 13:00:00,PSN,0.814341,0.355342,Bullish
1559,,META,2023-03-09 13:00:00,META,0.083687,0.171755,Somewhat-Bullish
1560,,META,2023-03-09 13:00:00,META,0.174587,0.153455,Somewhat-Bullish
1561,,META,2023-03-09 13:00:00,META,0.080458,0.15447,Somewhat-Bullish
1563,,META,2023-03-09 13:00:00,DSSMY,0.174587,0.194682,Somewhat-Bullish
1564,,META,2023-03-09 13:00:00,PSN,0.692465,0.316814,Somewhat-Bullish
1565,,META,2023-03-09 13:00:00,META,0.028764,0.055062,Neutral
1566,,META,2023-03-09 13:00:00,META,0.16171,0.142726,Neutral
1567,,META,2023-03-09 13:00:00,DSSMY,0.16171,0.1637,Somewhat-Bullish
1558,,META,2023-03-09 13:00:00,CMA,0.569357,0.548849,Bullish
15740,,MSFT,2023-03-09 13:00:31,MSFT,0.023046,0.122365,Neutral
15739,,MSFT,2023-03-09 13:00:31,NNOX,0.011524,0.079933,Neutral
15738,,MSFT,2023-03-09 13:00:31,CRYPTO:NANO,0.011524,0.079933,Neutral
12193,,NFLX,2023-03-09 13:07:00,NFLX,0.021013,-0.018051,Neutral
12192,,NFLX,2023-03-09 13:07:00,GOOG,0.062981,0.097414,Neutral
12198,,NFLX,2023-03-09 13:12:05,VZ,0.021837,0.029592,Neutral
15745,,MSFT,2023-03-09 13:12:05,SNEJF,0.021837,0.061843,Neutral
15743,,MSFT,2023-03-09 13:12:05,GOOG,0.043658,0.017812,Neutral
15742,,MSFT,2023-03-09 13:12:05,NFLX,0.021837,0.061843,Neutral
15741,,MSFT,2023-03-09 13:12:05,MSFT,0.021837,0.029592,Neutral
15744,,MSFT,2023-03-09 13:12:05,VZ,0.021837,0.029592,Neutral
12194,,NFLX,2023-03-09 13:12:05,SNEJF,0.021837,0.061843,Neutral
12195,,NFLX,2023-03-09 13:12:05,MSFT,0.021837,0.029592,Neutral
12196,,NFLX,2023-03-09 13:12:05,NFLX,0.021837,0.061843,Neutral
12197,,NFLX,2023-03-09 13:12:05,GOOG,0.043658,0.017812,Neutral
1569,,META,2023-03-09 13:28:35,META,0.194242,-0.490875,Bearish
1568,,META,2023-03-09 13:28:35,NSC,0.674691,-0.110813,Neutral
